name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Anelie Cadet,Anelie Cadet Way,Orange,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
"Edward Daniel Davis, Sr","Edward Daniel Davis, Sr., Memorial Highway",Orange,Not Found,Not Found,32.3,false,seq=11.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Fred N. Dunn,"Fred N. Dunn, Sr. Highway",Orange,Not Found,Not Found,39.0,false,seq=10.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Martin L. King,"Martin L. King, Jr., Drive",Orange,Not Found,Not Found,43.4,false,seq=14.4; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
William B. McGee,William B. McGee Highway,Orange,Not Found,Not Found,56.1,false,seq=7.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Robert Guevara,Robert Guevara Memorial Highway,Osceola,Not Found,Not Found,45.4,false,seq=14.4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Hamilton Disston,Hamilton Disston Bridge,Polk,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
George C. Means,George C. Means Memorial Bridge,Seminole,Not Found,Not Found,63.0,false,seq=5.5; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Sidney O. Chase,"Sidney O. Chase, Jr. Overpass",Seminole,Not Found,Not Found,61.4,false,seq=12.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
William A. Kratzert,"William A. Kratzert, Sr. Highway",Seminole,Not Found,Not Found,47.0,false,seq=14.5; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
W. H. Boswell,W. H. Boswell Bridge,Sumter,Not Found,Not Found,45.4,false,seq=14.4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Amos Walter Atchley,Amos Walter Atchley Memorial Highway,Volusia,Not Found,Not Found,0.0,false,seq=5.2; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Charles W. Cherry,"Charles W. Cherry, Sr., Parkway",Volusia,Not Found,Not Found,63.0,false,seq=3.5; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Clyde Hart,Clyde Hart Highway,Volusia,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Williamm V. Chappell,"Congressman Williamm V. Chappell, Jr. Memorial Bridge",Volusia,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Douglas Stenstrom,Douglas Stenstrom Bridge,Volusia,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
George Musson,George Musson Memorial Bridge,Volusia,Not Found,Not Found,42.3,false,seq=13.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Harris M. Saxon,Harris M. Saxon Bridge,Volusia,Not Found,Not Found,28.8,false,seq=7.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
International Speedway,International Speedway Boulevard,Volusia,Not Found,Not Found,63.0,false,seq=4.6; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Kevin John Fischer,Kevin John Fischer Memorial Highway,Volusia,Not Found,Not Found,53.0,false,seq=12.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Leonard B. Knox,Leonard B. Knox Bridge,Volusia,Not Found,Not Found,45.2,false,seq=8.2; last-mismatch:-4; human:+40; fl-miss:-10; county:+8; us:+5,,,,,,,,,,,
"Martin Luther King, Jr","Martin Luther King, Jr., Bridge",Volusia,Not Found,Not Found,47.0,false,seq=19.1; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
POW‐MIA Rose Bay,POW‐MIA Rose Bay Bridges,Volusia,Not Found,Not Found,27.2,false,seq=6.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Robert F. Grim,"Robert F. Grim, Sr., Memorial Parkway",Volusia,Not Found,Not Found,41.1,false,seq=12.1; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Trooper Darryl Haywood,Trooper Darryl Haywood Highway,Volusia,Not Found,Not Found,0.0,false,seq=3.7; last-mismatch:-4; le:+15; fl-miss:-10; county-miss:-8; us:+5; nobility:-40,,,,,,,,,,,
A.B. Martin,A.B. Martin Street,Miami‐Dade,Not Found,Not Found,63.8,false,seq=12.8; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Aleida Leal,Aleida Leal Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=4.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Alexandre Petion,Alexandre Petion Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=4.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Ambassador Armando Valladares,Ambassador Armando Valladares Drive,Miami‐Dade,Not Found,Not Found,47.0,false,seq=3.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
American Bankers,American Bankers Drive,Miami‐Dade,Not Found,Not Found,47.0,false,seq=4.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Angel Manuel De La Portilla,Angel Manuel De La Portilla Way,Miami‐Dade,Not Found,Not Found,65.9,false,seq=14.9; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Anne Ackerman,Anne Ackerman Boulevard,Miami‐Dade,Not Found,Not Found,67.0,false,seq=19.3; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Anthony J. Perez,Anthony J. Perez Street,Miami‐Dade,Not Found,Not Found,57.4,false,seq=11.4; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Arnold M. Velazquez,Arnold M. Velazquez Boulevard,Miami‐Dade,Not Found,Not Found,27.0,false,seq=5.6; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Arthur Mays,Arthur Mays Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=19.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Athalie Range,Athalie Range Boulevard,Miami‐Dade,Not Found,Not Found,67.0,false,seq=17.9; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Benjamin Leon,Benjamin Leon Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Benjamin Leon, Jr","Benjamin Leon, Jr., Way",Miami‐Dade,Not Found,Not Found,61.1,false,seq=12.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Bill Seidle,Bill Seidle Boulevard,Miami‐Dade,Not Found,Not Found,31.8,false,seq=10.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Billy Kemp,Billy Kemp Boulevard,Miami‐Dade,Not Found,Not Found,45.0,false,seq=14.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Bird Road State Historic,Bird Road State Historic Highway,Miami‐Dade,Not Found,Not Found,9.3,false,seq=8.3; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Biscayne Park,Biscayne Park Way,Miami‐Dade,Not Found,Not Found,27.0,false,seq=14.9; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Bishop Victor Tyrone Curry,Bishop Victor Tyrone Curry Boulevard,Miami‐Dade,Not Found,Not Found,2.0,false,seq=3.9; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Bob Arbetter's,Bob Arbetter's Way,Miami‐Dade,Not Found,Not Found,0.0,false,seq=2.5; last-mismatch:-4; fl-miss:-10; county-miss:-8; us:+5; nobility:-40,,,,,,,,,,,
Calle Ocho State Historic,Calle Ocho State Historic Highway,Miami‐Dade,Not Found,Not Found,7.3,false,seq=6.3; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Carlos Arboleya,Carlos Arboleya Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Carlos C. Lopez‐Aguiar,Carlos C. Lopez‐Aguiar Way,Miami‐Dade,Not Found,Not Found,32.0,false,seq=8.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Carrie P. Meek,Carrie P. Meek Boulevard,Miami‐Dade,Not Found,Not Found,67.0,false,seq=17.6; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Cesar Calas,Cesar Calas Memorial Highway,Miami‐Dade,Not Found,Not Found,27.0,false,seq=5.5; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Charles Summer,Charles Summer Boulevard,Miami‐Dade,Not Found,Not Found,52.2,false,seq=11.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Coral Way State Historic,Coral Way State Historic Highway,Miami‐Dade,Not Found,Not Found,18.8,false,seq=9.8; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Crandon Boulevard State Historic,Crandon Boulevard State Historic Highway,Miami‐Dade,Not Found,Not Found,8.3,false,seq=7.3; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Cutler Bay,Cutler Bay Boulevard,Miami‐Dade,Not Found,Not Found,33.0,false,seq=12.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Daniel D. Diefenbach,Daniel D. Diefenbach Bridge,Miami‐Dade,Not Found,Not Found,0.0,false,seq=1.9; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
"Dewey Knight, Jr","Dewey Knight, Jr., Memorial Highway",Miami‐Dade,Not Found,Not Found,42.0,false,seq=17.1; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
"Armando Bucelo, Sr","Dr. Armando Bucelo, Sr., Way",Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Jose A. Marques,Dr. Jose A. Marques Boulevard,Miami‐Dade,Not Found,Not Found,42.0,false,seq=16.3; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Leonard Cherdack,Dr. Leonard Cherdack Memorial Highway,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Oscar Elias Biscet,Dr. Oscar Elias Biscet Boulevard,Miami‐Dade,Not Found,Not Found,42.0,false,seq=17.8; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Vicente Grau‐Imperatori,Dr. Vicente Grau‐Imperatori Street,Miami‐Dade,Not Found,Not Found,0.0,false,seq=6.3; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Elaine Gordon,Elaine Gordon Highway,Miami‐Dade,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Emilio Ochoa,Emilio Ochoa Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=3.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Ernesto Montaner,Ernesto Montaner Memorial Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=2.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Essie Silva,Essie Silva Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Estrella Rubio,Estrella Rubio Way,Miami‐Dade,Not Found,Not Found,42.9,false,seq=11.9; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Ethel Beckford,Ethel Beckford Boulevard,Miami‐Dade,Not Found,Not Found,27.0,false,seq=4.6; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Father Gerard Jean‐Juste,Father Gerard Jean‐Juste Street,Miami‐Dade,Not Found,Not Found,60.6,false,seq=14.6; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Felipe Valls,Felipe Valls Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.5; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Frank Pasquarella,Frank Pasquarella Way,Miami‐Dade,Not Found,Not Found,27.5,false,seq=6.5; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Frederick Douglass,Frederick Douglass Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
George Gill,George Gill Boulevard,Miami‐Dade,Not Found,Not Found,60.2,false,seq=11.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Gwen Cherry,Gwen Cherry Highway,Miami‐Dade,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Henri Levy,Henri Levy Boulevard,Miami‐Dade,Not Found,Not Found,37.3,false,seq=13.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Historic Biscayne,Historic Biscayne Boulevard: Gateway to Miami,Miami‐Dade,Not Found,Not Found,18.4,false,seq=12.4; fl:+10; county-miss:-8,,,,,,,,,,,
"Honorable Robert B. Ingram, Ph.D","Honorable Robert B. Ingram, Ph.D., Boulevard",Miami‐Dade,Not Found,Not Found,27.0,false,seq=2.7; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Hugh Anderson,Hugh Anderson Boulevard,Miami‐Dade,Not Found,Not Found,59.0,false,seq=10.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jacob Fleishman,Jacob Fleishman Street,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
James Weldon Johnson,James Weldon Johnson Boulevard,Miami‐Dade,Not Found,Not Found,64.3,false,seq=13.3; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jean‐Jacques Dessalines,Jean‐Jacques Dessalines Boulevard,Miami‐Dade,Not Found,Not Found,42.0,false,seq=19.1; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
"Jefferson Reaves, Sr","Jefferson Reaves, Sr., Boulevard",Miami‐Dade,Not Found,Not Found,27.0,false,seq=4.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Jerry Underwood,Jerry Underwood Memorial Highway,Miami‐Dade,Not Found,Not Found,60.3,false,seq=14.3; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Jim Mandich,Jim Mandich Memorial Highway,Miami‐Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
John F. Cosgrove,John F. Cosgrove Highway,Miami‐Dade,Not Found,Not Found,62.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
John H. Levi,John H. Levi Highway,Miami‐Dade,Not Found,Not Found,47.0,false,seq=18.3; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
John I. Smith,John I. Smith Boulevard,Miami‐Dade,Not Found,Not Found,62.2,false,seq=11.2; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
John J. Brunettie,"John J. Brunettie, Sr., Avenue",Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Jorge L. Cabrera,Jorge L. Cabrera Way,Miami‐Dade,Not Found,Not Found,61.0,false,seq=10.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jorge Mas Canosa,Jorge Mas Canosa Boulevard,Miami‐Dade,Not Found,Not Found,47.7,false,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Judge Steve Levine,Judge Steve Levine Boulevard,Miami‐Dade,Not Found,Not Found,65.7,false,seq=14.7; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Wilkie D. Ferguson,"Judge Wilkie D. Ferguson, Jr. Boulevard",Miami‐Dade,Not Found,Not Found,42.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5; roman:-25,,,,,,,,,,,
Judy Drucker,Judy Drucker Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Julia Tuttle,Julia Tuttle Way,Miami‐Dade,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Killian Drive State Historic,Killian Drive State Historic Highway,Miami‐Dade,Not Found,Not Found,9.8,false,seq=8.8; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Lolo Villalobos,Lolo Villalobos Way,Miami‐Dade,Not Found,Not Found,65.5,false,seq=14.5; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Loring P. Evans,Loring P. Evans Memorial Boulevard,Miami‐Dade,Not Found,Not Found,29.8,false,seq=8.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Lourdes P. Aguila,Lourdes P. Aguila Street,Miami‐Dade,Not Found,Not Found,27.9,false,seq=6.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Lt. Colonel Charles Brown,Lt. Colonel Charles Brown Memorial Highway,Miami‐Dade,Not Found,Not Found,47.0,false,seq=3.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Luis Conte Aguero,Luis Conte Aguero Way,Miami‐Dade,Not Found,Not Found,42.0,false,seq=5.5; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Maestro Luis Casas Romero,Maestro Luis Casas Romero Way,Miami‐Dade,Not Found,Not Found,35.7,false,seq=9.7; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Manny Añon,Manny Añon Memorial Boulevard,Miami‐Dade,Not Found,Not Found,27.7,false,seq=6.7; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Manolo Reyes,Manolo Reyes Way,Miami‐Dade,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Manuel Capo,Manuel Capo Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Manuel Capo,Manuel Capo Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Marilyn Culp,Marilyn Culp Way,Miami‐Dade,Not Found,Not Found,49.9,false,seq=8.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Marjory Stoneman Douglas Sunset,Marjory Stoneman Douglas Sunset Drive,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Martha Flores,Martha Flores Way,Miami‐Dade,Not Found,Not Found,49.7,false,seq=8.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Mary Ellen Miller,Mary Ellen Miller Way,Miami‐Dade,Not Found,Not Found,57.2,false,seq=8.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Maurice Rosen,Maurice Rosen Boulevard,Miami‐Dade,Not Found,Not Found,57.7,false,seq=11.7; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Miami Medical Team,Miami Medical Team Way,Miami‐Dade,Not Found,Not Found,20.1,false,seq=11.1; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Milton Littman,Milton Littman Memorial Bridge,Miami‐Dade,Not Found,Not Found,24.3,false,seq=8.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Miss Lillie Williams,Miss Lillie Williams Boulevard,Miami‐Dade,Not Found,Not Found,41.9,false,seq=10.9; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Mrs. Ann Carlton,Mrs. Ann Carlton Bridge,Miami‐Dade,Not Found,Not Found,47.0,false,seq=4.8; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
MSgt. Benjamin Strickland,MSgt. Benjamin Strickland Highway,Miami‐Dade,Not Found,Not Found,0.0,false,seq=4.3; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Natan R. Rok,Natan R. Rok Boulevard,Miami‐Dade,Not Found,Not Found,0.0,false,seq=1.9; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Norman Giller,Norman Giller Bridge,Miami‐Dade,Not Found,Not Found,50.6,false,seq=9.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
North Miami Beach,North Miami Beach Boulevard,Miami‐Dade,Not Found,Not Found,24.8,false,seq=15.8; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Ofelia Perez‐Roura,Ofelia Perez‐Roura Memorial Way,Miami‐Dade,Not Found,Not Found,0.0,false,seq=7.3; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Olga Guillot,Olga Guillot Way,Miami‐Dade,Not Found,Not Found,42.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Orange Bowl,Orange Bowl Way,Miami‐Dade,Not Found,Not Found,22.0,false,seq=16.3; fl:+10; county-miss:-8,,,,,,,,,,,
Palmetto Bay,Palmetto Bay Boulevard,Miami‐Dade,Not Found,Not Found,23.5,false,seq=14.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Phicol Williams,Phicol Williams Boulevard,Miami‐Dade,Not Found,Not Found,2.0,false,seq=3.6; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Rafael Diaz-Balart,Rafael Diaz-Balart Way,Miami‐Dade,Not Found,Not Found,67.0,false,seq=16.6; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Ramon Puig,Ramon Puig Way,Miami‐Dade,Not Found,Not Found,42.0,false,seq=18.0; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Red Road State Historic,Red Road State Historic Highway,Miami‐Dade,Not Found,Not Found,8.3,false,seq=7.3; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jorge Comesanas,Rev. Jorge Comesanas Way,Miami‐Dade,Not Found,Not Found,47.0,false,seq=5.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
"Reverend Dr. C.P. Preston, Jr","Reverend Dr. C.P. Preston, Jr. Street",Miami‐Dade,Not Found,Not Found,47.2,false,seq=6.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Reverend Samuel Atchison,Reverend Samuel Atchison Boulevard,Miami‐Dade,Not Found,Not Found,42.0,false,seq=5.1; last-mismatch:-4; human:+40; rel:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Ricardo Karakadze,Ricardo Karakadze Street,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Rick Ricciardelli,Rick Ricciardelli Bridge,Miami‐Dade,Not Found,Not Found,0.0,false,seq=5.1; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Robert Frost,Robert Frost Highway,Miami‐Dade,Not Found,Not Found,62.2,false,seq=11.2; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Robert L. Blum,Robert L. Blum Bridge,Miami‐Dade,Not Found,Not Found,42.2,false,seq=11.2; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Roi Henri Christophe,Roi Henri Christophe Boulevard,Miami‐Dade,Not Found,Not Found,42.0,false,seq=17.8; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Roy F. Kenzie,Roy F. Kenzie Bridge,Miami‐Dade,Not Found,Not Found,47.0,false,seq=3.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Saint Marcellin Champagnat,Saint Marcellin Champagnat Way,Miami‐Dade,Not Found,Not Found,42.0,false,seq=17.4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Senator Ruben Mendiola,Senator Ruben Mendiola Way,Miami‐Dade,Not Found,Not Found,43.4,false,seq=7.4; last-mismatch:-4; human:+40; pol:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Senator Sherman Winn,Senator Sherman Winn Bridge,Miami‐Dade,https://en.wikipedia.org/wiki/Sherman_S._Winn,Found,79.7,true,seq=13.7; human:+40; pol:+15; fl:+10; county-miss:-8; us:+5,Sherman S. Winn was an American politician and lawyer born in 1856. He served as a member of the United States House of Representatives from New York from 1895 to 1897. Winn was a Republican and practiced law before and after his political career. His contributions were primarily in the legal and legislative fields during the late 19th century.,"['Union College', 'Albany Law School']",1856-01-01,1920-01-01,not found,not found,male,no,yes,no,no
Shawn O'Dare,Shawn O'Dare Way,Miami‐Dade,Not Found,Not Found,0.0,false,seq=3.4; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Sidney Alterman,Sidney Alterman Way,Miami‐Dade,Not Found,Not Found,27.0,false,seq=3.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Sigmund Zilber,Sigmund Zilber Memorial Highway,Miami‐Dade,Not Found,Not Found,22.2,false,seq=6.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
South Bayshore Drive Historic,South Bayshore Drive Historic Highway,Miami‐Dade,Not Found,Not Found,7.5,false,seq=6.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
South Miami Avenue Historic,South Miami Avenue Historic Highway,Miami‐Dade,Not Found,Not Found,12.4,false,seq=8.4; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Steve Mainster,Steve Mainster Memorial Drive,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Steven Cranman,Steven Cranman Boulevard,Miami‐Dade,Not Found,Not Found,0.0,false,seq=4.3; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
