name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Historic Biscayne,Historic Biscayne Boulevard: Gateway to Miami,Miami‐Dade,Not Found,Not Found,19.3,false,seq=13.3; fl:+10; county-miss:-8,,,,,,,,,,,
"Honorable Robert B. Ingram, Ph.D","Honorable Robert B. Ingram, Ph.D., Boulevard",Miami‐Dade,https://en.wikipedia.org/wiki/Cesar_Chavez,Found,27.0,true,seq=2.7; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Cesar Chavez was born on March 31, 1927, in Yuma, Arizona, USA, and died on April 23, 1993. He was a prominent American labor leader and civil rights activist who co-founded the United Farm Workers (UFW) union with Dolores Huerta. Chavez became a leading voice for farmworkers' rights, advocating for better wages, working conditions, and dignity through nonviolent protests like boycotts and strikes. His legacy endures as a symbol of social justice and grassroots organizing in the United States.","['Multiple local schools in Arizona and California (elementary, due to migrant lifestyle)', 'No formal higher education']",1927-03-31,1993-04-23,"Yuma, Arizona, United States","San Luis, Arizona, United States",male,no,yes,yes,no
Hugh Anderson,Hugh Anderson Boulevard,Miami‐Dade,Not Found,Not Found,21.6,false,seq=10.6; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jacob Fleishman,Jacob Fleishman Street,Miami‐Dade,https://en.wikipedia.org/wiki/Josh_Radnor,Found,30.2,true,seq=9.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Josh Radnor is an American actor, director, and musician born on July 29, 1974. He is best known for his role as Ted Mosby in the CBS sitcom How I Met Your Mother (2005–2014), which earned him widespread recognition. Radnor has also directed and starred in independent films like Happythankyoumoreplease (2010) and Liberal Arts (2012), showcasing his versatility in storytelling. Beyond acting, he is a musician and playwright, contributing to theater and folk-rock music projects like Radnor & Lee with Ben Lee.","['Kenyon College, Gambier, Ohio', 'Bachelor of Arts in Drama', 'New York University, Tisch School of the Arts', 'Master of Fine Arts in Acting']",1974-07-29,,"Columbus, Ohio, United States",not found,male,no,no,no,yes
James Weldon Johnson,James Weldon Johnson Boulevard,Miami‐Dade,Not Found,Not Found,21.8,false,seq=17.8; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Jean‐Jacques Dessalines,Jean‐Jacques Dessalines Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Jean-Jacques_Dessalines,Found,42.0,true,seq=19.1; human:+40; fl-miss:-10; county-miss:-8,"Jean-Jacques Dessalines was born around 1758 in Saint-Domingue (modern-day Haiti) and died on 1806-10-17. He was a key leader in the Haitian Revolution, which successfully ended slavery and French colonial rule in Haiti. As a military commander and later Emperor of Haiti (1804–1806), he declared Haiti's independence on 1804-01-01, making it the first Black-led republic in the world. His leadership and policies were pivotal in shaping Haiti's early history and identity as a free nation.",,1758-01-01,1806-10-17,"Saint-Domingue, Haiti","Pont-Rouge, Port-au-Prince, Haiti",male,no,yes,yes,no
"Jefferson Reaves, Sr","Jefferson Reaves, Sr., Boulevard",Miami‐Dade,https://en.wikipedia.org/wiki/Ronald_Gene_Simmons,Found,29.2,true,seq=8.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Ronald Gene Simmons was an American mass murderer who killed sixteen people, including his own family, in December 1987 in Arkansas. Born in 1940, he served in the U.S. Air Force before working as a civilian employee at a local military base. Simmons' crimes shocked the nation due to their brutality and the fact that he turned himself in afterward. He was executed by lethal injection in 1990 after being convicted of capital murder.",,1940-01-01,1990-06-25,"Chicago, Illinois, United States","Varner, Arkansas, United States",male,no,no,yes,no
Jerry Underwood,Jerry Underwood Memorial Highway,Miami‐Dade,Not Found,Not Found,20.3,false,seq=14.3; fl:+10; county-miss:-8,,,,,,,,,,,
Jim Mandich,Jim Mandich Memorial Highway,Miami‐Dade,https://en.wikipedia.org/wiki/Jim_Mandich,Found,47.0,true,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Jim Mandich was an American football player born on July 30, 1948, best known for his career as a tight end in the NFL. He played a key role in the Miami Dolphins' back-to-back Super Bowl victories (1972, 1973), including their historic undefeated 1972 season. Mandich attended the University of Michigan, where he excelled in college football before transitioning to a professional career. He passed away on April 26, 2011, leaving a legacy as a celebrated athlete and sports broadcaster.",['University of Michigan'],1948-07-30,2011-04-26,"Cleveland, Ohio, United States","Miami, Florida, United States",male,yes,no,no,no
John F. Cosgrove,John F. Cosgrove Highway,Miami‐Dade,https://en.wikipedia.org/wiki/John_F._Cosgrove,Found,62.0,true,seq=20.0; human:+40; fl:+10; county-miss:-8,"John F. Cosgrove was an American politician and lawyer born in 1872. He served as a U.S. Representative from Indiana from 1915 to 1923, representing the 13th congressional district. Cosgrove was a member of the Democratic Party and played a role in early 20th-century legislative matters. He died in 1940 after a career in public service and law.","['University of Notre Dame', 'Law degree, University of Notre Dame']",1872-01-01,1940-01-01,"South Bend, Indiana, United States","South Bend, Indiana, United States",male,no,yes,no,no
John H. Levi,John H. Levi Highway,Miami‐Dade,Not Found,Not Found,7.0,false,seq=18.3; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
John I. Smith,John I. Smith Boulevard,Miami‐Dade,Not Found,Not Found,22.2,false,seq=11.2; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
John J. Brunettie,"John J. Brunettie, Sr., Avenue",Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Jorge L. Cabrera,Jorge L. Cabrera Way,Miami‐Dade,Not Found,Not Found,7.1,false,seq=6.1; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jorge Mas Canosa,Jorge Mas Canosa Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Joe_Carollo,Found,51.4,true,seq=10.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Joe Carollo is an American politician and businessman known for his involvement in local government. Born in 1950, he has served in various public offices, including roles in the Miami-Dade County government. Carollo gained recognition for his work in community development and infrastructure projects. His career reflects a long-standing commitment to public service and civic engagement in Florida.",,1950-01-01,,not found,not found,male,no,yes,no,no
Judge Steve Levine,Judge Steve Levine Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Jesse_Levine,Found,60.7,true,seq=14.7; human:+40; fl:+10; county-miss:-8,"Jesse Levine is a former professional tennis player born on October 15, 1987, in Ottawa, Ontario, Canada. He gained recognition as a junior player, reaching a career-high ITF junior ranking of No. 2 in the world in 2005. Levine played collegiate tennis for the University of Florida in 2007, where he excelled in both singles and doubles. Though he competed professionally on the ATP Tour, his career was relatively short-lived compared to other contemporaries in the sport.","[""University of Florida, Bachelor's (likely in a related field)""]",1987-10-15,,"Ottawa, Ontario, Canada",not found,male,yes,no,no,no
Wilkie D. Ferguson,"Judge Wilkie D. Ferguson, Jr. Boulevard",Miami‐Dade,https://en.wikipedia.org/wiki/Albert_Tresvant,Found,47.1,true,seq=6.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Albert Tresvant was an American politician and civil rights activist born in 1935. He served as a member of the Illinois House of Representatives from 1973 to 1993, representing the 26th district. Tresvant was known for his advocacy in education reform and community development initiatives in Chicago. His career spanned several decades, leaving a lasting impact on local politics and social justice efforts.",,1935-01-01,,"Chicago, Illinois, United States",not found,male,no,yes,no,no
Judy Drucker,Judy Drucker Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Marco_Rubio,Found,47.0,true,seq=5.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Marco Rubio is an American politician born on May 28, 1971, in Miami, Florida. He has served as the junior United States Senator from Florida since 2011 and was a candidate for the Republican nomination in the 2016 U.S. presidential election. Prior to his Senate tenure, he was Speaker of the Florida House of Representatives from 2006 to 2008. Rubio is recognized for his conservative stances on issues like immigration, foreign policy, and economic reform, making him a prominent figure in modern American politics.","['University of Florida, B.A. in Political Science (1993)', 'University of Miami School of Law, J.D. (1996)']",1971-05-28,,"Miami, Florida, United States",not found,male,no,yes,no,no
Julia Tuttle,Julia Tuttle Way,Miami‐Dade,https://en.wikipedia.org/wiki/Julia_Tuttle,Found,67.0,true,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,"Julia Tuttle was an American businesswoman and landowner born on January 22, 1849, in Cleveland, Ohio. She is best known as the 'Mother of Miami' for convincing railroad tycoon Henry Flagler to extend his Florida East Coast Railway to the area, leading to the city's founding in 1896. Tuttle owned significant land in South Florida and played a pivotal role in its early development by donating property for infrastructure and public use. She died on September 14, 1898, in Miami, Florida, shortly after the city's incorporation and during a yellow fever epidemic.","['Cleveland public schools (primary education)', 'Seminary education (likely in Ohio, exact institution unknown)']",1849-01-22,1898-09-14,"Cleveland, Ohio, United States","Miami, Florida, United States",female,no,yes,no,no
Killian Drive State Historic,Killian Drive State Historic Highway,Miami‐Dade,https://en.wikipedia.org/wiki/Louis_DeJoy,Found,47.0,true,seq=5.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Louis DeJoy was born in 1957 in Brooklyn, New York, and is an American businessman and government official. He served as the CEO of New Breed Logistics before its acquisition by XPO Logistics in 2014. Appointed in 2020, he became the 75th United States Postmaster General, overseeing the U.S. Postal Service during a period of significant operational and political challenges. DeJoy is also known for his role as a major Republican Party fundraiser and donor, influencing his public and political profile.","['Worcester Academy (preparatory school)', ""University of North Carolina at Greensboro, Bachelor's degree (unknown field)""]",1957-06-01,,"Brooklyn, New York, United States",not found,male,no,yes,no,no
Lolo Villalobos,Lolo Villalobos Way,Miami‐Dade,https://en.wikipedia.org/wiki/J._Alex_Villalobos,Found,65.5,true,seq=14.5; human:+40; fl:+10; county-miss:-8; us:+5,"J. Alex Villalobos is a figure with limited publicly available biographical details in the provided content. No birth or death dates, notable achievements, profession, or historical significance could be determined from the given Wikipedia excerpt. The page structure suggests an entry exists but lacks substantive information in the provided snippet. Further research would be required to establish meaningful biographical context.",,,,not found,not found,not found,no,no,no,no
Loring P. Evans,Loring P. Evans Memorial Boulevard,Miami‐Dade,Not Found,Not Found,8.5,false,seq=7.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Lourdes P. Aguila,Lourdes P. Aguila Street,Miami‐Dade,https://en.wikipedia.org/wiki/Felipe_Vald%C3%A9s_Leal,Found,27.9,true,seq=6.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Felipe Valdés Leal was a notable Chilean musician and composer born in 1899. He began his musical career early, contributing significantly to Chilean folk and traditional music between 1899 and 1942. After a brief retirement, he returned to music in 1943, continuing his artistic pursuits until 1974. His work remains influential in the preservation and evolution of Chilean musical heritage, though specific details about his death are not provided in the content.",,1899-01-01,,not found,not found,male,no,no,no,yes
Lt. Colonel Charles Brown,Lt. Colonel Charles Brown Memorial Highway,Miami‐Dade,Not Found,Not Found,7.0,false,seq=4.7; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Luis Conte Aguero,Luis Conte Aguero Way,Miami‐Dade,https://en.wikipedia.org/wiki/Mary_Jo_Peppler,Found,47.0,true,seq=3.8; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Mary Jo Peppler was an American philanthropist and arts patron known for her significant contributions to cultural institutions. Born in 1920, she played a pivotal role in supporting the arts, particularly in her home state of Indiana. Alongside her husband, she co-founded the Peppler Foundation, which funded numerous educational and artistic initiatives. Her legacy endures through the many organizations and projects she championed during her lifetime.",,1920-01-01,,not found,not found,female,no,no,no,no
Maestro Luis Casas Romero,Maestro Luis Casas Romero Way,Miami‐Dade,https://en.wikipedia.org/wiki/Curro_Romero,Found,35.7,true,seq=9.7; human:+40; fl-miss:-10; county-miss:-8,"Curro Romero was a legendary Spanish bullfighter born on December 1, 1933, in Camas, Spain. Known for his elegant and artistic style in the bullring, he became one of the most celebrated matadors of the 20th century, achieving fame during the 1960s and 1970s. His career spanned several decades, earning him a reputation as a master of the faena (bullfighting performance) and a cultural icon in Spain. Romero passed away on May 13, 2024, leaving behind a lasting legacy in the world of bullfighting.",,1933-12-01,2024-05-13,"Camas, Andalusia, Spain",not found,male,yes,no,no,no
Manny Añon,Manny Añon Memorial Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Patsy_Torres,Found,28.3,true,seq=7.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Patsy Torres is a Filipino singer and advocate born in 1957, best known for her contributions to the music industry during the 1980s and early 1990s. She gained prominence for her musical career success between 1983 and 1991, becoming a notable figure in the Filipino entertainment scene. Torres was also recognized for her advocacy work, particularly through initiatives like The Positive Force Tour in the early 1990s, which blended music with social activism. Her legacy endures as a pioneering artist who used her platform to inspire positive change in her community.",,1957-01-01,,not found,not found,female,no,no,no,yes
Manolo Reyes,Manolo Reyes Way,Miami‐Dade,https://en.wikipedia.org/wiki/Manolo_Reyes,Found,67.0,true,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,"Manolo Reyes was a Spanish actor and comedian born on November 19, 1956, in Madrid, Spain. He gained fame for his roles in Spanish television and film, particularly in comedic productions during the 1980s and 1990s. Reyes was part of the iconic Spanish comedy group Martes y Trece alongside Millán Salcedo and José Luis López Vázquez. He passed away on June 1, 2023, leaving behind a legacy as one of Spain’s beloved comedic actors.",,1956-11-19,2023-06-01,"Madrid, Spain","Madrid, Spain",male,no,no,no,no
Manuel Capo,Manuel Capo Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Carlos_Lehder,Found,47.0,true,seq=5.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Carlos Lehder was born on September 7, 1949, in Armenia, Colombia, and became one of the most notorious drug traffickers of the late 20th century. As a co-founder of the Medellín Cartel, he played a pivotal role in establishing cocaine smuggling routes from Colombia to the United States via the Bahamas, particularly through Norman's Cay. Lehder was known for his extravagant lifestyle and bold criminal operations, which included using private airstrips and bribery to evade law enforcement. He was eventually captured in 1987, extradited to the U.S., and sentenced to life imprisonment, though his sentence was later reduced for cooperation with authorities.",,1949-09-07,,"Armenia, Quindío, Colombia",not found,male,no,no,no,no
Manuel Capo,Manuel Capo Way,Miami‐Dade,https://en.wikipedia.org/wiki/Carlos_Lehder,Found,47.0,true,seq=5.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Carlos Lehder was born on September 7, 1949, in Armenia, Colombia, and became one of the most notorious drug traffickers of the Medellín Cartel. He co-founded the cartel alongside Pablo Escobar and played a pivotal role in smuggling cocaine into the United States during the 1970s and 1980s. Lehder was captured in 1987, extradited to the U.S., and sentenced to life imprisonment, though his sentence was later reduced. His criminal empire and extravagant lifestyle made him a key figure in the global drug trade during the late 20th century.",,1949-09-07,,"Armenia, Quindío, Colombia",not found,male,no,no,no,no
Marilyn Culp,Marilyn Culp Way,Miami‐Dade,https://en.wikipedia.org/wiki/Barbara_Bush,Found,47.7,true,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Barbara Bush was born on June 8, 1925, in New York City and became one of the most prominent First Ladies of the United States as the wife of President George H. W. Bush (1989–1993). Known for her advocacy in literacy and family issues, she founded the Barbara Bush Foundation for Family Literacy and championed numerous charitable causes throughout her life. Prior to her role in the White House, she was actively involved in political campaigns and public service during her husband’s tenure as Vice President and CIA Director. Barbara Bush passed away on April 17, 2018, in Houston, Texas, leaving a legacy as a dedicated public servant and influential figure in American politics.","['Ashley Hall School (boarding school)', 'Smith College (attended but did not graduate)']",1925-06-08,2018-04-17,"New York City, New York, United States","Houston, Texas, United States",female,no,yes,no,no
Marjory Stoneman Douglas Sunset,Marjory Stoneman Douglas Sunset Drive,Miami‐Dade,https://en.wikipedia.org/wiki/Karamo_Brown,Found,47.0,true,seq=5.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Karamo Brown is an American television host, reality TV personality, and activist born on November 2, 1980. He is best known as the culture expert on the Netflix reboot of Queer Eye, which earned him widespread recognition and acclaim. Brown began his career in social work and media, appearing on MTV’s The Real World: Philadelphia in 2004 before transitioning into advocacy and entertainment. His work spans television, activism for LGBTQ+ rights, and mental health awareness, making him a prominent cultural figure in modern media.","['Florida A&M University', ""Bachelor's degree in Psychology"", 'University of Southern California', ""Master's degree in Social Work""]",1980-11-02,,"Houston, Texas, United States of America",not found,male,no,yes,no,no
Martha Flores,Martha Flores Way,Miami‐Dade,Not Found,Not Found,7.2,false,seq=6.2; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Mary Ellen Miller,Mary Ellen Miller Way,Miami‐Dade,Not Found,Not Found,18.2,false,seq=12.2; fl:+10; county-miss:-8,,,,,,,,,,,
Maurice Rosen,Maurice Rosen Boulevard,Miami‐Dade,Not Found,Not Found,7.0,false,seq=16.7; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Miami Medical Team,Miami Medical Team Way,Miami‐Dade,https://en.wikipedia.org/wiki/Gloria_Estefan,Found,29.8,true,seq=8.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Gloria Estefan is a Cuban-American singer, songwriter, actress, and businesswoman born on September 1, 1957, in Havana, Cuba. She rose to fame as the lead vocalist of the Miami Sound Machine, becoming one of the most successful crossover artists in Latin music history with hits like 'Conga' and 'Rhythm Is Gonna Get You.' Estefan has won seven Grammy Awards and sold over 100 million records worldwide, earning the title 'Queen of Latin Pop.' Her career spans music, Broadway, and philanthropy, making her a cultural icon and influential figure in the Latin entertainment industry.","['University of Miami', 'Bachelor of Arts in Psychology (honorary degree, 1993)']",1957-09-01,,"Havana, Cuba",not found,female,no,no,no,yes
Milton Littman,Milton Littman Memorial Bridge,Miami‐Dade,https://en.wikipedia.org/wiki/Linda_November,Found,27.0,true,seq=4.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Linda November is a fictional character created for illustrative purposes, as no verifiable biographical data exists in the provided content. No birth or death dates, notable achievements, profession, or historical significance can be confirmed from the given Wikipedia navigation links. The content appears to be a placeholder or broken reference rather than a substantive biography. Without additional information, no meaningful summary can be constructed.",,,,not found,not found,not found,no,no,no,no
Miss Lillie Williams,Miss Lillie Williams Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Dennis_Mitchell,Found,47.0,true,seq=4.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Dennis Mitchell is a former American sprinter born on February 20, 1966, best known for winning the gold medal in the 100 meters at the 1991 World Championships in Athletics. He also earned an Olympic gold medal as part of the 4×100 meters relay team at the 1992 Barcelona Games and a bronze in the same event at the 1996 Atlanta Olympics. Mitchell competed professionally during the 1990s and was recognized for his speed and contributions to U.S. track and field. His career remains notable in athletics history for his achievements in sprinting and relay events.",,1966-02-20,,"Havelock, North Carolina, United States",not found,male,yes,no,no,no
Mrs. Ann Carlton,Mrs. Ann Carlton Bridge,Miami‐Dade,https://en.wikipedia.org/wiki/William_Chapman_Potter,Found,42.3,true,seq=6.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"William Chapman Potter was born on December 25, 1822, and died on March 12, 1893. He was a notable American military officer who served as a brigadier general in the Union Army during the American Civil War. Potter also had a distinguished career in the regular army, participating in key battles and later contributing to military administration. His legacy includes involvement in significant 19th-century conflicts and leadership roles in the U.S. military.",,1822-12-25,1893-03-12,not found,not found,male,no,no,yes,no
MSgt. Benjamin Strickland,MSgt. Benjamin Strickland Highway,Miami‐Dade,Not Found,Not Found,0.0,false,seq=4.3; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Natan R. Rok,Natan R. Rok Boulevard,Miami‐Dade,Not Found,Not Found,0.0,false,seq=1.9; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Norman Giller,Norman Giller Bridge,Miami‐Dade,Not Found,Not Found,7.7,false,seq=6.7; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
North Miami Beach,North Miami Beach Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Marlins_Man,Found,47.0,true,seq=5.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,Summary extraction failed.,,,,not found,not found,not found,no,no,no,no
Ofelia Perez‐Roura,Ofelia Perez‐Roura Memorial Way,Miami‐Dade,Not Found,Not Found,0.0,false,seq=7.3; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Olga Guillot,Olga Guillot Way,Miami‐Dade,https://en.wikipedia.org/wiki/Albita_Rodr%C3%ADguez,Found,43.1,true,seq=7.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Albita Rodríguez is a Cuban-American singer and songwriter born on January 23, 1966, in Havana, Cuba. Known for her powerful vocals and fusion of traditional Cuban music with modern genres, she gained international fame in the 1990s. Albita has released multiple albums, collaborated with renowned artists, and earned accolades like a Grammy nomination for her album Albita Llega (1997). Her work bridges cultural gaps, making her a significant figure in Latin music and Afro-Cuban traditions.",,1966-01-23,,"Havana, Cuba",not found,female,no,no,no,yes
Orange Bowl,Orange Bowl Way,Miami‐Dade,https://en.wikipedia.org/wiki/Anita_Bryant,Found,43.0,true,seq=7.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Anita Bryant was an American singer, beauty pageant winner, and conservative activist born on March 25, 1940. She rose to fame in the 1950s–1960s as a pop singer and commercial spokesperson, notably for the Florida Citrus Commission. Bryant became a polarizing figure in the 1970s for her high-profile anti-gay rights campaign, which led to both victories and backlash. She passed away on June 23, 2024, leaving behind a complex legacy tied to her music career and political activism.",,1940-03-25,2024-06-23,"Barnsdall, Oklahoma, United States",not found,female,no,yes,no,yes
Palmetto Bay,Palmetto Bay Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Alex_Flinn,Found,48.3,true,seq=7.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Alex Flinn is an American author best known for writing young adult fiction, including the popular Beastly series which was adapted into a feature film. Born in 1966, she has contributed significantly to contemporary teen literature with works that often reimagine classic fairy tales in modern settings. Her novels, such as A Kiss in Time and Cloaked, have earned critical acclaim and a dedicated readership among young adults. Flinn continues to be an influential figure in the genre, blending fantasy with relatable teenage experiences.","['University of Miami', 'Bachelor of Arts in English', 'University of Florida College of Law', 'Juris Doctor']",1966-01-01,,"New York City, New York, United States",not found,female,no,no,no,no
Phicol Williams,Phicol Williams Boulevard,Miami‐Dade,Not Found,Not Found,2.0,false,seq=3.6; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Rafael Diaz-Balart,Rafael Diaz-Balart Way,Miami‐Dade,https://en.wikipedia.org/wiki/Mario_D%C3%ADaz-Balart,Found,64.7,true,seq=13.7; human:+40; fl:+10; county-miss:-8; us:+5,"Mario Díaz-Balart is a Cuban-American politician born on September 25, 1961, in Fort Lauderdale, Florida. He has served as a U.S. Representative for Florida's 25th (2003–2011) and 26th (2013–present) congressional districts, known for his conservative stance and advocacy on Cuban-American issues. Prior to his federal career, he was a member of the Florida House of Representatives (1988–1992) and the Florida Senate (1992–2000). Díaz-Balart remains an influential figure in U.S. politics, particularly in foreign policy debates concerning Latin America and Cuba.","['University of South Florida, Bachelor of Arts (Political Science)', 'Florida International University, Master of Public Administration']",1961-09-25,,"Fort Lauderdale, Florida, United States",not found,male,no,yes,no,no
Ramon Puig,Ramon Puig Way,Miami‐Dade,https://en.wikipedia.org/wiki/Ram%C3%B3n_Puig,Found,42.0,true,seq=18.0; human:+40; fl-miss:-10; county-miss:-8,"Ramón Puig was a Spanish military officer born in 1871. He is best known for his role in the Spanish colonial administration in the Philippines during the late 19th and early 20th centuries. Puig served as a civil governor in several provinces, contributing to the governance and infrastructure development of the region. His career reflects the broader historical context of Spanish colonial rule before its decline in the Philippines.",,1871-01-01,,not found,not found,male,no,yes,yes,no
Red Road State Historic,Red Road State Historic Highway,Miami‐Dade,Not Found,Not Found,7.0,false,seq=4.7; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Jorge Comesanas,Rev. Jorge Comesanas Way,Miami‐Dade,https://en.wikipedia.org/wiki/Jes%C3%BAs_Permuy,Found,47.0,true,seq=5.9; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Jesús Permuy was a Spanish political activist and architect known for his involvement in left-wing movements during the 20th century. He played a key role in the Movement for Revolutionary Recovery (MCR), advocating for revolutionary change in Spain. Permuy also contributed to architecture and urban planning, blending his political ideals with professional work. His activism extended to human rights causes, marking him as a significant figure in Spain's socio-political landscape.",,,,not found,not found,male,no,yes,no,no
"Reverend Dr. C.P. Preston, Jr","Reverend Dr. C.P. Preston, Jr. Street",Miami‐Dade,Not Found,Not Found,2.8,false,seq=6.8; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Reverend Samuel Atchison,Reverend Samuel Atchison Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/John_Brown_%28abolitionist%29,Found,42.0,true,seq=2.4; last-mismatch:-4; human:+40; rel:+15; fl-miss:-10; county-miss:-8; us:+5,"John Brown was an American abolitionist born on May 9, 1800, who fiercely advocated for the violent overthrow of slavery in the United States. He gained notoriety for his 1859 raid on the federal armory at Harpers Ferry, Virginia, aiming to arm enslaved people and incite rebellion. Though the raid failed, it intensified tensions leading to the Civil War and cemented his legacy as a radical anti-slavery figure. Brown was captured, tried for treason, and executed by hanging on December 2, 1859 in Charles Town, Virginia.","['Hudson Academy (Ohio), preparatory studies', 'Western Reserve Eclectic Institute (Ohio), theology and abolitionism']",1800-05-09,1859-12-02,"Torrington, Connecticut, United States","Charles Town, Virginia, United States",male,no,yes,yes,no
Ricardo Karakadze,Ricardo Karakadze Street,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Rick Ricciardelli,Rick Ricciardelli Bridge,Miami‐Dade,Not Found,Not Found,0.0,false,seq=5.1; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Robert Frost,Robert Frost Highway,Miami‐Dade,Not Found,Not Found,22.2,false,seq=11.2; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Robert L. Blum,Robert L. Blum Bridge,Miami‐Dade,Not Found,Not Found,7.0,false,seq=2.0; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Roi Henri Christophe,Roi Henri Christophe Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Henri_Christophe,Found,42.0,true,seq=17.8; human:+40; fl-miss:-10; county-miss:-8,"Henri Christophe was born on October 6, 1767, in Grenada and died on October 8, 1820, in Haiti. He was a key leader in the Haitian Revolution, serving as a general under Toussaint Louverture and later becoming a prominent political figure in independent Haiti. Christophe declared himself King Henry I in 1811, ruling the northern Kingdom of Haiti until his suicide in 1820. His reign is noted for constructing the Citadelle Laferrière and establishing a rigid monarchical system in post-revolutionary Haiti.",,1767-10-06,1820-10-08,"Grenada, British West Indies","Sans-Souci Palace, Milot, Haiti",male,no,yes,yes,no
