input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
U.S.A.F. Pararescue Memorial Parkway,USAF Pararescue,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Charles Gregory Huston Memorial Highway,SFC Charles Gregory Huston,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman James P. Gardner Memorial Highway,Patrolman James P Gardner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Sean VanDenberg Memorial Highway,Patrolman Sean VanDenberg,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Cory M. Endlich Corridor,Sgt Cory M Endlich,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Burt ""Rusty"" Miller Memorial Highway",PFC Burt Rusty Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lance Corporal Michael Stangelo, USMC, Memorial Bridge",Lance Corporal Michael Stangelo USMC,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.M.C. Pvt. Heath Warner Memorial Highway,USMC Pvt Heath Warner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.M.C. Sgt. Daniel J. Patron Memorial Highway,USMC Sgt Daniel J Patron,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
First Lt. Ashley White-Stumpf Memorial Highway,First Lt Ashley WhiteStumpf,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Michael Barkey Memorial Highway,Sgt Michael Barkey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Larry Morgan Memorial Highway,Larry Morgan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain Daniel Stiles Memorial Highway,Captain Daniel Stiles,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. 1st Class Daniel B. Crabtree Memorial Road,Sgt 1st Class Daniel B Crabtree,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Daniel McVicker Memorial Highway,Lance Corporal Daniel McVicker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. Kevin J. Kessler Memorial Highway,Staff Sgt Kevin J Kessler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Cpl. Zachary Grass Memorial Highway,US Army Cpl Zachary Grass,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Football Heritage Corridor,Football Heritage,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Jason S. Manse Memorial Highway,Lt Jason S Manse,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Fred Krum Memorial Interchange,Fred Krum,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
USMC LCpl Stacy (Annie) Dryden Memorial Highway,USMC LCpl Stacy Annie Dryden,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Sgt. Vernon R. Judd Memorial Highway,Army Sgt Vernon R Judd,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
First Lt. Ashley White Memorial Highway,First Lt Ashley White,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jackson Township Veterans Memorial Parkway,Jackson Township Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Markers on state and federal highways at points crossed by Morgan's raiders,Markers on state and federal highways at points crossed by Morgans raiders,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Purple Heart Trail,Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Purple Heart Trail,Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James A. Rhodes Appalachian Highway,James A Rhodes Appalachian,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans of Foreign Wars Memorial Highway,Veterans of Foreign Wars,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Christopher Columbus Highway,Christopher Columbus,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Disabled American Veterans' Highway,Disabled American Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vietnam Veterans' of America Highway,Vietnam Veterans of America,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League Memorial Highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuskegee Airmen Memorial Trail,Tuskegee Airmen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ohio Medal of Honor Highway,Ohio Medal of Honor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"American Gold Star Mothers, Inc. Memorial Highway",American Gold Star Mothers Inc,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Jack O. McClure Memorial Highway,Cpl Jack O McClure,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Burt ""Rusty"" Miller Memorial Highway",PFC Burt Rusty Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Military Order of the Purple Heart Memorial Highway,The Military Order of the Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lance Corporal Daniel Nathan Deyarmin, Jr., Memorial Highway",Lance Corporal Daniel Nathan Deyarmin Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Howard E. Woodford Medal of Honor Recipient Memorial Highway,Staff Sergeant Howard E Woodford Medal of Honor Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Second Lieutenant David E. Rylander Memorial Highway,Second Lieutenant David E Rylander,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gold Star Mothers' Memorial Highway,Gold Star Mothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Army PFC Robert S. Sombati, Vietnam BSM and OLC PH, Memorial Highway",Army PFC Robert S Sombati Vietnam BSM and OLC PH,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. Matthew J. Kuglics Memorial Highway,Staff Sgt Matthew J Kuglics,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cliff Skeen Memorial Highway,Cliff Skeen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Bryan W. Large Memorial Highway,Sergeant Bryan W Large,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Justin T. Walsh Memorial Highway,Sergeant Justin T Walsh,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. 1st Class Daniel B. Crabtree Memorial Road,Sgt 1st Class Daniel B Crabtree,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Justin Winebrenner Memorial Highway,Officer Justin Winebrenner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Gunnery Sgt. Robert L. Gilbert II Memorial Highway,Marine Gunnery Sgt Robert L Gilbert II,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant James F. Allen III Memorial Highway ,Sergeant James F Allen III Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Pfc. Michael Dominic Paonessa Memorial Highway,Army Pfc Michael Dominic Paonessa,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lance Corporal Michael C. Spaulding, USMC, Memorial Highway",Lance Corporal Michael C Spaulding USMC,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Andrew D. Brownfield Memorial Highway,Cpl Andrew D Brownfield,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Chief Radio Operator Walter Dawson Memorial Highway,Chief Radio Operator Walter Dawson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Bridge,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hubbard First Responders Bridge,Hubbard First Responders,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vienna Township Memorial Bridge,Vienna Township,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cortland Veterans Memorial Bridge,Cortland Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gold Star Mothers' Memorial Highway,Gold Star Mothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lake to River Highway,Lake to River,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Robert M. Carr Memorial Interchange,Sgt Robert M Carr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Marco Miller Memorial Interchange,Sgt Marco Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Purple Heart Veterans Memorial Bridge,Purple Heart Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
World War I and World War II Veterans Memorial Bridge,World War I and World War II Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Persian Gulf Veterans Bridge,Persian Gulf Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Iraq and Afghanistan Veterans Bridge,Iraq and Afghanistan Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Stanley J. Sliwinski Memorial Highway,Lance Corporal Stanley J Sliwinski,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Bruce R. Jones Memorial Bridge,Sgt Bruce R Jones,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Virginia E. ""Ginny"" Kirsch Memorial Highway",Virginia E Ginny Kirsch,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Purple Heart Veterans Memorial Bridge,Purple Heart Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman James A. Fredericka Memorial Highway,Patrolman James A Fredericka,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Corporal Keith Nepsa Memorial Highway,Army Corporal Keith Nepsa,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Oscar F. Nicewander Memorial Highway,PFC Oscar F Nicewander,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Peter James Clore Memorial Highway,Lance Corporal Peter James Clore,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Green Memorial Highway,William Green,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Jeremy D. Barnett Memorial Highway,Sergeant Jeremy D Barnett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. James L. Smith Memorial Highway,Sgt James L Smith,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Bill Hinig Memorial Highway,Bill Hinig,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Roberty E. Turney Memorial Highway,Roberty E Turney,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Specialist Ronald Gene Johnson Memorial Overpass,Specialist Ronald Gene Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Van Wert County Veteran's Memorial Highway,Van Wert County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ryan Seitz Memorial Highway,Ryan Seitz,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Washington Highway,George Washington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Robert Lucas Highway,Governor Robert Lucas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Warren County Veterans Highway,Warren County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Duncan McArthur Highway,General Duncan McArthur,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jeremiah Morrow Bridge,Jeremiah Morrow,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Capt. Bartt D. Owens Memorial Highway,Capt Bartt D Owens,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.A.F. Pararescue Memorial Parkway,USAF Pararescue,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain Seth Mitchell Memorial Highway,Captain Seth Mitchell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Brian Dulle Memorial Highway,Sergeant Brian Dulle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"SFC William B. Woods, Jr. Memorial Highway",SFC William B Woods Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Bobby Lee Estle Memorial Highway,SFC Bobby Lee Estle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Bill Johnson Memorial Highway ,Officer Bill Johnson Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Neil Armstrong Memorial Way,Neil Armstrong,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Ciera N. Greene Memorial Highway,Officer Ciera N Greene,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Natural Resources Officer Jason Lagore Memorial Highway,Natural Resources Officer Jason Lagore,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Jerry D. Leak Memorial Highway,PFC Jerry D Leak,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Edward O’Dell Mullins, Jr. Memorial Bridge",PFC Edward ODell Mullins Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"SFC John E. Conger, Jr. Memorial Highway",SFC John E Conger Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Suicide Memorial Mile,Veterans Suicide Memorial Mile,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
 SFC Charles E. Carpenter Memorial Highway,SFC Charles E Carpenter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Specialist Five Frederick Wayne Taylor Memorial Highway,Specialist Five Frederick Wayne Taylor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Washington Highway,George Washington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
First Lt. Christopher Rutherford Memorial Highway,First Lt Christopher Rutherford,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Specialist Allen Nolan Memorial Highway,US Army Specialist Allen Nolan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Specialist Christian D. Ward Memorial Highway,US Army Specialist Christian D Ward,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
State Representative Andy Thompson Memorial Highway,State Representative Andy Thompson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Meredith L. Barnett Memorial Highway,SGT Meredith L Barnett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Town and Country Firefighter Lt. Philip M. Wigal Memorial Highway,Town and Country Firefighter Lt Philip M Wigal,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ralph Regula Memorial Highway ,Ralph Regula Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"First Lieutenant John M. Runkle, Jr. Memorial Highway",First Lieutenant John M Runkle Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wayne County Gold Star Family Memorial Highway,Wayne County Gold Star Family,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gold and Blue Star Family Memorial Bridge,Gold and Blue Star Family,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
POW/MIA Memorial Viaduct,POWMIA Memorial Viaduct,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Williams County Veterans Memorial Highway,Williams County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Private First Class Jerry Brockbrader Memorial Highway,US Army Private First Class Jerry Brockbrader,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway,United Spanish War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rosa Parks Highway,Rosa Parks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt Col Thomas P. Belkofer Memorial Highway ,Lt Col Thomas P Belkofer Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Sgt. David R. Christoff Memorial Highway,Marine Sgt David R Christoff,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Bradley C. Hart Memorial Roadway,Staff Sergeant Bradley C Hart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lake Township Veterans Memorial Highway,Lake Township Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Master Chief Special Warfare Operator (SEAL) Edward C. Byers, Jr. Medal of Honor Recipient Highway",Master Chief Special Warfare Operator SEAL Edward C Byers Jr Medal of Honor Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
" SGT Arthur A. Mora, Jr. Memorial Highway",SGT Arthur A Mora Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
First Lt. Harry L. Martin Memorial Highway,First Lt Harry L Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Andrew C. Baldridge Memorial Highway,Trooper Andrew C Baldridge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
OSHP Sgt. John F. Best Memorial Highway,OSHP Sgt John F Best,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
