input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
Glenn Anderson Freeway,Glenn Anderson Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Golden Center Freeway,Golden Center Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Golden Chain Highway,Golden Chain,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Golden Gate Bridge Freeway,Golden Gate Bridge Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Golden State Freeway,Golden State Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Grand Army of the Republic Highway,Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Great Sierra Wagon Road,Great Sierra Wagon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Greatest Generation Memorial Highway,Greatest Generation,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Grove-Shafter Freeway,GroveShafter Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gunnery Sergeant John Basilone Memorial Freeway,Gunnery Sergeant John Basilone Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hansen Way,Hansen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Happy Trails Highway,Happy Trails,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Harbor Freeway,Harbor Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Harold  T. ""Bizz"" Johnson Expressway",Harold  T Bizz Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Harold Del Ponte Memorial Highway,Harold Del Ponte,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Harvey L. Hall Memorial Highway,Harvey L Hall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hawthorne Freeway,Hawthorne Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hawthorne Police Officer Andrew Garton Memorial Highway,Hawthorne Police Officer Andrew Garton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"High Desert State Prison Correctional Officer Richard Bianchi, Jr., Memorial Highway",High Desert State Prison Correctional Officer Richard Bianchi Jr,highway,https://www.odmp.org/officer/24734-corrections-officer-richard-bianchi,Corrections Officer Richard Bianchi,"Corrections Officer Richard Bianchi was killed in a vehicle crash on Highway 44 four miles east of Old Station Road near Redding. He was en route from the High Desert State Prison to Redding Hospital to perform guard duty for an inmate at the hospital. His department vehicle left the roadway and overturned, causing him to suffer fatal injuries. Officer Bianchi was a United States Air Force veteran and had served with the California Department of Corrections and Rehabilitation for 10 years. He is survived by his wife, son, daughter, parents, brother, and grandson.",53,10 years,Not available,Automobile crash,"Thursday, June 25, 2020",Cause: Automobile crash,94.28571428571428,,,,,,,,[],,,,,,,,,
Historic Alternate U.S. Highway Route 40,Historic Alternate US Highway Route 40,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic Highway Route 66,Historic Highway Route 66,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic Highway Route 67,Historic Highway Route 67,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic Highway Route 79,Historic Highway Route 79,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway 395,Historic US Highway 395,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway 99,Historic US Highway 99,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway Route 101,Historic US Highway Route 101,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway Route 40,Historic US Highway Route 40,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway Route 6,Historic US Highway Route 6,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic U.S. Highway Route 80,Historic US Highway Route 80,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Historic Yosemite Highway,Historic Yosemite,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hollywood Freeway,Hollywood Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Humboldt County Sheriff’s Office Corporal Rich Schlesiger Memorial Highway,Humboldt County Sheriffs Office Corporal Rich Schlesiger,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Imperial Valley Pioneers Expressway,Imperial Valley Pioneers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
J. Arthur Younger Freeway,J Arthur Younger Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jack O'Connell Highway,Jack OConnell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jack Tanaka Memorial Highway,Jack Tanaka,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jackie Robinson Memorial Highway,Jackie Robinson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jacob Dekema Freeway,Jacob Dekema Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James Craig Schmidt Memorial Highway,James Craig Schmidt,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James D. Schultz Memorial Freeway,James D Schultz Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James Lick Memorial Freeway,James Lick Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"James Mitchell ""Mitch"" Waller Memorial Highway",James Mitchell Mitch Waller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jeffey Stevenson Memorial Bike Path,Jeffey Stevenson Memorial Bike Path,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Jeffrey ""Jef"" Dye Memorial Highway",Jeffrey Jef Dye,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jeffrey Lynn Azuar Memorial Highway,Jeffrey Lynn Azuar,highway,https://www.odmp.org/officer/15381-police-officer-jeffrey-lynn-azuar,Police Officer Jeffrey Lynn Azuar,"Police Officer Jeffrey Azuar was shot and killed after he and another officer attempted to serve a failure to appear warrant on a suspect. The officers found the suspect hiding in a garage of the residence. The suspect began physically resisting arrest and then pulled out a handgun and shot Officer Azuar in the head. A third officer who had arrived on-scene returned fire and seriously wounded the 34-year-old suspect. Officer Azuar was transported to a local hospital where he was pronounced dead. The offender was convicted of first-degree murder and sentenced to life without the possibility of parole on May 7th, 2004. Officer Azuar was a U.S. Army veteran and had served with the Vallejo Police Department for 21 years. He is survived by his daughter. In 2020 a local street in Vallejo was renamed Jeffrey Azuar Drive. He had been a canine handler since 1993. His first canine, Rondo, was stabbed to death in the line of duty in 1997.",50,21 years,371,Gunfire,"Wednesday, April 12, 2000",Cause: Gunfire Weapon: Handgun; .357 caliber Offender: Sentenced to life Related Line of Duty Deaths: K9 Rondo,100.0,,,,,,,,[],,,,,,,,,
Jere Melo Memorial Highway,Jere Melo,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jerry Medina Memorial Highway,Jerry Medina,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jimmy A. Arevalo Memorial Highway,Jimmy A Arevalo,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joan Bechtel Memorial Highway,Joan Bechtel,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joash E. Paul Memorial Highway,Joash E Paul,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joe Cox Memorial Highway,Joe Cox,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joe Gatto Memorial Highway,Joe Gatto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joe Levy Memorial Highway,Joe Levy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joel Mendenhall Memorial Highway,Joel Mendenhall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John B. Williams Freeway,John B Williams Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John Burton Highway,John Burton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John C. Begovich Memorial Highway,John C Begovich,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John F. Foran Freeway,John F Foran Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John G. Veneman Freeway,John G Veneman Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John J. Montgomery Freeway,John J Montgomery Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"John McVeigh, Jr. Memorial Highway",John McVeigh Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John Steinbeck Highway,John Steinbeck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John T. Knox Freeway,John T Knox Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Junipero Serra Freeway,Junipero Serra Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kenneth L. Maddy Freeway,Kenneth L Maddy Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kent D. Pursel Memorial Freeway,Kent D Pursel Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Kern County Deputy Sheriff William ""Joe"" Hudnall, Jr., Memorial Highway",Kern County Deputy Sheriff William Joe Hudnall Jr,highway,https://www.odmp.org/officer/18593-deputy-sheriff-william-joseph-hudnall-jr,"Deputy Sheriff William Joseph Hudnall, Jr.","Deputy William Hudnall was killed when his department SUV was struck head-on by a drunk driver on Highway 178 in Kern River Canyon. The collision caused Deputy Hudnall's patrol car to plummet 100 feet down the canyon. Deputy Hudnall was transported to Kern Medical Center where he was pronounced dead. A prisoner that Deputy Hudnall was transporting to jail was injured in the crash. The drunk driver was charged with vehicular manslaughter and felony DUI and sentenced to six years in prison. Deputy Hudnall had served with the Kern County Sheriff's Department for nine years. He is survived by his wife, four children, one grandson, two sisters, and his mother.",43,9 years,754,Vehicular assault,"Tuesday, November 14, 2006",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to six years in prison,93.67088607594937,,,,,,,,[],,,,,,,,,
Kern County Korean War Veterans Memorial Highway,Kern County Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kevin Michael Burrell and James Wayne MacDonald Memorial Highway,Kevin Michael Burrell and James Wayne MacDonald,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kevin R. Ebbert SO1 Navy SEAL Memorial Highway,Kevin R Ebbert SO1 Navy SEAL,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kevin Woyjeck Memorial Highway,Kevin Woyjeck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kings County Deputy Sheriff Allen Thomas Sharra Memorial Highway,Kings County Deputy Sheriff Allen Thomas Sharra,highway,https://www.odmp.org/officer/15337-deputy-sheriff-allen-thomas-sharra,Deputy Sheriff Allen Thomas Sharra,"Deputy Sheriff Allen Sharra was killed in a single-vehicle crash when his patrol car ran off a dirt road and slammed into an irrigation canal embankment near Lemoore at 7:03 a.m. A 15-year-old Explorer who was on a ride-along at the time was able to radio for help, but Deputy Sharra was pronounced dead at the scene. He was responding to assist another officer who had located a stolen car in a cotton field. The farm road that Deputy Sharra was driving down made a sudden ninety-degree turn without any warning signs. The cruiser left the roadway and struck an embankment. The Explorer was injured in the accident and transported to a local hospital in stable condition. Deputy Sharra, who served 9 years in the U.S. Navy and two years in the Army Reserves, had worked for the sheriff's office for 8 months. He is survived by his wife, daughter, son, stepson, parents, stepmother, and stepsister.",31,9 years,327,Automobile crash,"Monday, December 27, 1999",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
Korean War Veterans Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Korean_War_Veterans_Parkway,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kumeyaay Highway,Kumeyaay,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LA County Deputy Sheriff David Powell Memorial Highway,LA County Deputy Sheriff David Powell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LA County Deputy Sheriff Maria Cecilia Rosa Memorial Highway,LA County Deputy Sheriff Maria Cecilia Rosa,highway,https://www.odmp.org/officer/18690-deputy-sheriff-maria-cecilia-rosa,Deputy Sheriff Maria Cecilia Rosa,"Deputy Sheriff Maria Rosa was shot and killed by two subjects after they identified her as a deputy while attempting to rob her in the 2900 block of Eucalyptus Street in Long Beach. She was leaving a friend's home to report for duty when two men approached her on bicycles and attempted to rob her. As they took items from her they discovered her gun and badge and immediately opened fire, fatally wounding her. Both subjects were apprehended and charged with her murder. On May 8th, 2008, the man who shot her was convicted of first-degree murder and sentenced to death. The second subject was convicted of first-degree murder and sentenced to 29 years in prison. Deputy Rosa had served with the Los Angeles County Sheriff's Department for six years. She is survived by her sister and two brothers.",30,6 years,Not available,Gunfire,"Tuesday, March 28, 2006",Cause: Gunfire Weapon: Handgun Offender: Sentenced to death,100.0,,,,,,,,[],,,,,,,,,
La Habra Police Officer Michael Anthony Osornio Memorial Highway,La Habra Police Officer Michael Anthony Osornio,highway,https://www.odmp.org/officer/728-officer-michael-a-osornio,Officer Michael A. Osornio,"Officer Michael Osornio was killed when a drunk driver broadsided his patrol car at the intersection of La Habra Boulevard and Beach Boulevard. The drunk driver ran a red light and struck his patrol car at an estimated 60 mph. Officer Osornio was flown to the UCI Medical Center in Orange, where he succumbed to his injuries. The 51-year-old suspect, who had a blood alcohol level of 0.18, was charged in connection with Officer Orsonio's death. He was convicted of vehicular manslaughter and sentenced to six years in prison. Officer Osornio had served with the La Habra Police Department for 14 months. He was survived by his fiancee, parents, sisters, and brother.",26,"1 year, 2 months",273,Vehicular assault,"Monday, October 31, 1994",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to 6 years,93.87755102040816,,,,,,,,[],,,,,,,,,
Laguna Freeway,Laguna Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Christian Vasquez Memorial Highway,Lance Corporal Christian Vasquez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Javier Olvera Memorial Highway,Lance Corporal Javier Olvera,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Larry Chimbole Memorial Highway,Larry Chimbole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lassen State Highway,Lassen State,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Leo Stanley Hulett Highway,Leo Stanley Hulett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lewis E. Platt Memorial Highway,Lewis E Platt,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lieutenant Jared M. Landaker Memorial Highway,Lieutenant Jared M Landaker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Linus F. Claeys Freeway,Linus F Claeys Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Long Beach Fire Captain David Rosa Memorial Highway,Long Beach Fire Captain David Rosa,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Long Beach Freeway,Long Beach Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Los Angeles County Deputy Sheriff Jack Williams Memorial Highway,Los Angeles County Deputy Sheriff Jack Williams,highway,https://www.odmp.org/officer/14247-deputy-sheriff-jack-don-williams,Deputy Sheriff Jack Don Williams,"Deputy Sheriff Jack Williams was shot and killed as he and other members of the Narcotics Bureau served a warrant at 16123 Abbey Avenue in La Puente. When the officers attempted a forced entry into the home, one of the suspects opened fire with a shotgun, striking Deputy Williams. On May 12, 1980, the suspect, 30, was sentenced to death. As of December 2, 2022, he was still on death row. Out of 737 death row inmates only 5 have been there longer than he has. Deputy Williams had served with the Los Angeles County Sheriff's Department for nine years. He was survived by his wife and two children.",36,9 years,Not available,Gunfire,"Tuesday, May 29, 1979",Cause: Gunfire Weapon: Shotgun Offender: Sentenced to death,93.33333333333333,,,,,,,,[],,,,,,,,,
Los Angeles County Deputy Sheriff Jerry Ortiz Memorial Highway,Los Angeles County Deputy Sheriff Jerry Ortiz,highway,https://www.odmp.org/officer/17801-deputy-sheriff-jerry-ortiz,Deputy Sheriff Jerry Ortiz,"Deputy Sheriff Jerry Ortiz was shot and killed after knocking on a door during an investigation in the 12200 block of 223rd Street in Hawaiian Gardens. Deputy Ortiz had gone to an apartment complex in the city of Hawaiian Gardens to question a woman about a shooting that had taken place the previous day. As he spoke to the woman at the door of the apartment, the suspect in the previous day's shooting appeared and shot him in the head. The man then fled into an apartment three doors away. Deputies found him hiding in a bathtub three hours later. The suspect, who was on parole and had prior arrests for convictions for assault with a deadly weapon, resisting arrest, burglary, as well as for gun and drug crimes, was charged with first-degree murder and faces the death penalty. In April 2007 the suspect was found guilty of capital murder and sentenced to death. Six months prior to this incident, Deputy Ortiz's brother-in-law, Corrections Officer Manuel A. Gonzalez, of the California Department of Corrections, was stabbed to death by a gang member inmate at California Institution for Men in Chino. Deputy Ortiz had served with the Los Angeles County Sheriff's Department for 15 years and was assigned to the Anti-Gang Unit. He is survived by his wife, two sons, and mother. He is buried in Calvary Cemetery, Los Angeles, California.",35,15 years,Not available,Gunfire,"Friday, June 24, 2005","Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to death Related Line of Duty Deaths: Corrections Officer Manuel Ariza Gonzalez, Jr.",100.0,,,,,,,,[],,,,,,,,,
Los Angeles County Sheriff Deputy Juan Abel Escalante Memorial Highway,Los Angeles County Sheriff Deputy Juan Abel Escalante,highway,https://www.odmp.org/officer/19840-deputy-sheriff-juan-abel-escalante,Deputy Sheriff Juan Abel Escalante,"Deputy Sheriff Juan Escalante was shot and killed when two armed gang members confronted him in front of his home as he prepared to leave for work. Deputy Escalante drew his weapon and identified himself as a deputy before being fatally shot. The subject who shot Deputy Escalante knew that he worked as a deputy at the Central Jail and shot him in retribution for a shooting six months earlier in which an LAPD police officer shot the suspect's cousin. Deputy Escalante was not involved in the previous shooting. When the gang member spotted Deputy Escalante in the 900 block of Aragon Avenue in Los Angeles, he told the man driving to stop the car, and two of the gang members got out to confront him. The men opened fire when Deputy Escalante identified himself. Four subjects, including the gang member who shot Deputy Escalante and the man who provided the firearm, were arrested and charged in connection with his murder. On September 14th, 2010, the driver of the car pleaded no contest to voluntary manslaughter and was sentenced to 14 years in prison. In October 2012, the subject who shot Deputy Escalante pleaded guilty to murder and other charges and was subsequently sentenced to life in prison without the possibility of parole. Another suspect was sentenced to life in prison without parole. A fifth suspect was arrested in Mexico in December 2012 and sentenced to 25 years in prison. A sixth suspect was at large until 2025 when he was captured in Mexico. Deputy Escalante was a member of the U.S. Army Reserves and had served with the Los Angeles County Sheriff's Department for 2-1/2 years. He is survived by his wife and three children.",27,"2 years, 6 months",Not available,Gunfire,"Saturday, August 2, 2008",Cause: Gunfire Weapon: Handgun; .40 caliber Offender: Sentenced to life,100.0,,,,,,,,[],,,,,,,,,
Los Angeles County Sheriff's Deputy Shayne Daniel York Memorial Highway,Los Angeles County Sheriffs Deputy Shayne Daniel York,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Los Angeles County Sheriff’s Deputy Didier M. Hurdle Memorial Highway,Los Angeles County Sheriffs Deputy Didier M Hurdle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Los Angeles County Sheriff’s Sergeant Steven C. Owen Memorial Highway,Los Angeles County Sheriffs Sergeant Steven C Owen,highway,https://www.odmp.org/officer/22987-sergeant-steven-c-owen,Sergeant Steven C. Owen,"Sergeant Steve Owen was shot and killed after responding to a burglary-in-progress call in the 3200 block of West Avenue J-7 in Lancaster, California. He was checking the rear of the apartment building when the subject emerged and shot him in the head. Then he stood over his body and fired additional shots. The other deputy on scene heard the shooting and ran to the rear of the building, where he found Sergeant Owen wounded. As he rendered aid, the suspect attempted to steal Sergeant Owen's patrol car, but crashed into a second patrol car as the second deputy attempted to stop him. The man then fled into a nearby home, where he took two teenagers hostage for several hours. As a SWAT team entered the apartment, the man fled but was quickly apprehended. The suspect, who was on parole at the time, pleaded guilty and was sentenced to life without parole in 2021. Sergeant Owen had served with the Los Angeles County Sheriff's Department for 29 years. He is survived by his wife and three children. His wife also served with the Los Angeles County Sheriff's Department. The Sgt Steven Owen Memorial Park was renamed in his honor, and part of Highway 14 was renamed the Sergeant Stene C. Owen Memorial Highway.",53,29 years,Not available,Gunfire,"Wednesday, October 5, 2016",Cause: Gunfire Weapon: Handgun Offender: Life without parole,97.77777777777777,,,,,,,,[],,,,,,,,,
Los Angeles County Vietnam Veterans Memorial Highway,Los Angeles County Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Los Angeles Police Officer Ian J. Campbell Memorial Highway,Los Angeles Police Officer Ian J Campbell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Los Angeles Police Officer Steven Gajda Memorial Highway,Los Angeles Police Officer Steven Gajda,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Louis J. Papan Highway,Louis J Papan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Louis Zamperini Memorial Highway,Louis Zamperini,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Colonel Nguyen Thi Hanh Nhon's Disabled Veterans Memorial Highway,Lt Colonel Nguyen Thi Hanh Nhons Disabled Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lt. Leonard B. ""Larry"" Estes and Deputy William R. ""Bill"" Hunter Memorial Highway",Lt Leonard B Larry Estes and Deputy William R Bill Hunter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Luther Burbank Memorial Highway,Luther Burbank,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Luther E. Gibson Freeway,Luther E Gibson Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
MacArthur Freeway,MacArthur Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marin County Veterans Memorial Freeway,Marin County Veterans Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marina Freeway,Marina Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corporal Christopher D. Leon Memorial Highway,Marine Corporal Christopher D Leon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Martin A. Matich Highway,Martin A Matich,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Martin L. Ganz Memorial Highway,Martin L Ganz,highway,https://www.odmp.org/officer/594-officer-martin-l-ganz,Officer Martin L. Ganz,"Officer Martin Ganz was shot and killed while making a traffic stop in the parking lot of the Manhattan Village Mall on Sepulveda Boulevard and Marine Avenue at 11:15 pm. As he was outside of the patrol car, the driver of the other car exited and started firing at him. Officer Ganz tried to take cover behind his vehicle but was shot numerous times. Officer Ganz's 12-year-old nephew was on a ride along with him and the suspect attempted to shoot at him, but his gun misfired and the boy was not harmed. The suspect was arrested approximately eight months later in connection with another murder in Oregon. The suspect was sentenced to life without the possibility of parole for the Oregon murder. In December 1998, the suspect was sentenced to death for the murder of Officer Ganz. Officer Ganz was a U.S. Marine Corps veteran and had served with the Manhattan Beach Police Department for five years. He was survived by his fiancee, mother, and five sisters. On the 12th anniversary of Officer Ganz's murder, a section of the I-405 between Hawthorne Boulevard and Rosecrans Avenue was renamed the Martin L. Ganz Memorial Highway.",29,5 years,226,Gunfire,"Monday, December 27, 1993",Cause: Gunfire Weapon: Handgun; .380 caliber Offender: Sentenced to death,92.3076923076923,,,,,,,,[],,,,,,,,,
"Martin Luther King, Jr. Freeway",Martin Luther King Jr Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Matthew “SLOStringer” Frank Memorial Highway,Matthew SLOStringer Frank,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mayor Bob Zirbes Memorial Freeway,Mayor Bob Zirbes Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mayor Dick DeWees Memorial Highway,Mayor Dick DeWees,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mayor James Thalman and Mayor Michael Wickman Memorial Highway,Mayor James Thalman and Mayor Michael Wickman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Medal of Honor Memorial Highway,Medal of Honor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Medal of Honor Recipient Larry Stanley Pierce Memorial Highway,Medal of Honor Recipient Larry Stanley Pierce,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Michael J. Burns Memorial Freeway,Michael J Burns Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Military Intelligence Service Memorial Highway,Military Intelligence Service,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Military Servicewomen's Memorial Highway,Military Servicewomens,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Milton La Malfa Memorial Highway,Milton La Malfa,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Modesto Police Officer Leo Volk, Jr., and Modesto Police Sergeant Steve May Memorial Highway",Modesto Police Officer Leo Volk Jr and Modesto Police Sergeant Steve May,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mojave Freeway,Mojave Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mono Lake Basin Road,Mono Lake Basin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Moreno Valley Freeway,Moreno Valley Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mother Lode Highway,Mother Lode,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Muir Woods Toll Road,Muir Woods Toll,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nathan Shapell Memorial Highway,Nathan Shapell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
National Purple Heart Trail,National Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Needles Freeway,Needles Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nels Dan Niemi Memorial Highway,Nels Dan Niemi,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nimitz Freeway,Nimitz Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nomlaki Highway,Nomlaki,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Norman Y. Mineta Highway,Norman Y Mineta,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Northern Yosemite Highway,Northern Yosemite,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Norwalk Freeway,Norwalk Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ocean Beach Freeway,Ocean Beach Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
